processing,Li_average,Hf_average,Ti_average,Pb_average,Sb_average,Bi_average,Al_average,Sn_average,Ni_average,Mn_average,Mg_average,Cr_average,Si_average,Cu_average,Zn_average,Fe_average,O_average,Ag_average,P_average,Se_average,Co_average,Be_average,Zr_average,S_average,Te_average,C_average,As_average,Other_average,Nb_average,Cd_average,B_average,thermal_conductivity_average_W
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.049984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.049984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.049984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,2.75,0,0,0,0,0,0,0,0,0,61.5,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,63.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,63.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,63.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,63.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,63.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,63.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.2,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0,1.6,0.3,0,0,0,0,64.5,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0,1.6,0.3,0,0,0,0,64.5,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0,1.6,0.3,0,0,0,0,64.5,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0,1.6,0.3,0,0,0,0,64.5,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.5,0,0,0,1.6,0.3,0,0,0,0,64.5,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.75,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.75,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.75,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.75,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,1.75,0,0,0,0.75,0,0,0,0,0,60.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,87.5,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
